"name","L","Eglob","Cclosed","ElocClosed","Copen","ElocOpen","Circuit_rank","Dia","Mean_path_length","Coverage","time","mean_deg","var_deg","avg_deg","mean_fragsize","var_fragsize","avg_fragsize","Maximalcliques","label"
"2crq_param_2m4k",1,1,1,1,1,1,3,1,0.75,0.586538461538462,"1x1 struct",213.522884882108,19.547317026152,213.522884882108,82.5936199722608,11.5955931162896,82.5936199722608,1,0.313725490196078
"2crq_param_5x1x",1,1,1,1,1,1,21,1,0.875,0.807692307692308,"1x1 struct",534.515819750719,11.686357432435,534.515819750719,81.7593480345158,3.7819041652117,81.7593480345158,1,0.166666666666667
"2cru_param_1d8v",1.2,0.9,0.933333333333333,0.966666666666667,0.9,0.95,7,2,1,0.681818181818182,"1x1 struct",285.012639942217,136.317419981515,285.012639942217,74.9187432286024,31.6561290197313,74.9187432286024,2,0.240740740740741
"2cru_param_1oca",1.21428571428571,0.892857142857143,0.973214285714286,0.986607142857143,"NaN","NaN",15,2,1.0625,0.690909090909091,"1x1 struct",292.004189944134,165.09595622756,292.004189944134,62.1857541899441,31.5965852172343,62.1857541899441,2,0.268518518518519
"2cru_param_1pbu",1.1,0.95,0.94,0.97,0.9,0.95,5,2,0.88,0.6,"1x1 struct",125.208845208845,84.6767319241992,125.208845208845,59.9508599508599,39.8067573768328,59.9508599508599,2,0.203703703703704
"2cru_param_1xxe",1.35714285714286,0.821428571428571,0.955357142857143,0.977678571428571,0.940476190476191,0.940476190476191,11,2,1.1875,0.681818181818182,"1x1 struct",305.425299890949,181.945358892736,305.425299890949,65.2535441657579,34.7798009889176,65.2535441657579,2,0.277777777777778
"2cru_param_1ygw",1.21428571428571,0.892857142857143,0.973214285714286,0.986607142857143,"NaN","NaN",15,2,1.0625,0.690909090909091,"1x1 struct",292.004189944134,165.09595622756,292.004189944134,62.1857541899441,31.5965852172343,62.1857541899441,2,0.259259259259259
"2cru_param_2kok",1.0952380952381,0.952380952380952,0.945578231292517,0.972789115646259,0.923809523809524,0.961904761904762,13,2,0.938775510204082,0.690909090909091,"1x1 struct",369.793273680963,151.495492344773,369.793273680963,77.1675408824437,26.939090660042,77.1675408824437,2,0.259259259259259
"2cru_param_2m4k",1.4,0.822222222222222,0.9,0.95,"NaN","NaN",5,3,1.16666666666667,0.681818181818182,"1x1 struct",146.95652173913,99.7372730201182,146.95652173913,55.018115942029,33.8965551240146,55.018115942029,3,0.231481481481481
"2cru_param_5x1x",1.2,0.9,0.933333333333333,0.966666666666667,0.9,0.95,7,2,1,0.690909090909091,"1x1 struct",81.5135135135135,66.0946484717989,81.5135135135135,44.8468468468469,39.6929289633654,44.8468468468469,2,0.25
"2crv_param_1d8v",1,1,1,1,1,1,45,1,0.909090909090909,0.776785714285714,"1x1 struct",855.540045367301,40.3637316040011,855.540045367301,89.4259291572152,5.85960194880428,89.4259291572152,1,0.236363636363636
"2crv_param_1oca",1,1,1,1,1,1,21,1,0.875,0.625,"1x1 struct",325.40288379983,99.6447906902114,325.40288379983,59.5631891433418,21.0828333370239,59.5631891433418,1,0.427272727272727
"2crv_param_1pbu",1,1,1,1,"NaN","NaN",0,1,0.5,0.151785714285714,"1x1 struct",4.57142857142857,0,4.57142857142857,52.2857142857143,0.404061017820883,52.2857142857143,1,0.490909090909091
"2crv_param_1xxe",1,1,1,1,1,1,45,1,0.909090909090909,0.705357142857143,"1x1 struct",823.454157782516,55.8649839491622,823.454157782516,88.1856949021128,7.22242198822048,88.1856949021128,1,0.3
"2crv_param_1ygw",1,1,1,1,1,1,21,1,0.875,0.642857142857143,"1x1 struct",335.089141004862,105.000020415899,335.089141004862,60.7171799027553,21.9694413398681,60.7171799027553,1,0.345454545454545
"2crv_param_2kok",1,1,1,1,1,1,45,1,0.909090909090909,0.830357142857143,"1x1 struct",568.449197860963,76.7886757064446,568.449197860963,71.6341616860648,11.7849443356394,71.6341616860648,1,0.209090909090909
"2crv_param_2m4k",1,1,1,1,1,1,1,1,0.666666666666667,0.160714285714286,"1x1 struct",51.3089005235602,24.4844878556857,51.3089005235602,55.1483420593368,7.66498822198875,55.1483420593368,1,0.554545454545455
"2crv_param_5x1x",1,1,1,1,1,1,15,1,0.857142857142857,0.776785714285714,"1x1 struct",350.241675617615,144.580297477914,350.241675617615,72.4624060150376,25.3792465124903,72.4624060150376,1,0.218181818181818
"2ctf_param_1d8v",1,1,1,1,1,1,10,1,0.833333333333333,0.75531914893617,"1x1 struct",417.437053739196,31.8541198923821,417.437053739196,89.7970687711387,6.38259330391593,89.7970687711387,1,0.16304347826087
"2ctf_param_1oca",1.09090909090909,0.954545454545455,0.942332415059688,0.971166207529844,0.92929292929293,0.964646464646465,40,2,0.991735537190083,0.74468085106383,"1x1 struct",173.959320551141,102.059249033033,173.959320551141,37.9529051541882,15.9225193937623,37.9529051541882,3,0.173913043478261
"2ctf_param_1pbu",1.41818181818182,0.790909090909091,0.788600288600289,0.894300144300145,0.707792207792208,0.850649350649351,22,2,1.28925619834711,0.627659574468085,"1x1 struct",38.3893280632411,15.6474748140787,38.3893280632411,21.4920948616601,6.65006731866997,21.4920948616601,7,0.228260869565217
"2ctf_param_1xxe",1,1,1,1,1,1,15,1,0.857142857142857,0.712765957446809,"1x1 struct",519.849803720771,14.8810566325799,519.849803720771,90.2713773681516,4.19968618148367,90.2713773681516,1,0.173913043478261
"2ctf_param_1ygw",1.09090909090909,0.954545454545455,0.942332415059688,0.971166207529844,0.92929292929293,0.964646464646465,40,2,0.991735537190083,0.765957446808511,"1x1 struct",181.343752180283,106.266720568158,181.343752180283,39.3288216005023,16.3727186951146,39.3288216005023,3,0.130434782608696
"2ctf_param_2kok",1,1,1,1,1,1,1,1,0.666666666666667,0.75531914893617,"1x1 struct",195.264937993236,3.48093428610693E-14,195.264937993236,98.4216459977452,1.08722105535433,98.4216459977452,1,0.228260869565217
"2ctf_param_2m4k",1.7948717948718,0.675213675213675,0.856654456654457,0.928327228327228,0.798290598290598,0.892165242165242,21,3,1.65680473372781,0.75531914893617,"1x1 struct",53.6689117334279,38.6141204002791,53.6689117334279,21.4994682736618,8.24806729790241,21.4994682736618,6,0.33695652173913
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"2czo_param_1d8v",1,1,1,1,1,1,15,1,0.857142857142857,0.696969696969697,"1x1 struct",342.128899138245,139.884911332218,342.128899138245,72.278189100619,27.9843698790387,72.278189100619,1,0.276923076923077
"2czo_param_1oca",1,1,1,1,1,1,3,1,0.75,0.522727272727273,"1x1 struct",136.245954692557,86.9527958630384,136.245954692557,70.1051779935275,42.1547951692264,70.1051779935275,1,0.407692307692308
"2czo_param_1pbu",1,1,1,1,1,1,3,1,0.75,0.507575757575758,"1x1 struct",143.288996372431,90.447400241838,143.288996372431,72.1281741233374,42.5245897020209,72.1281741233374,1,0.430769230769231
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"2czo_param_1ygw",1.1,0.95,0.94,0.97,0.9,0.95,5,2,0.88,0.583333333333333,"1x1 struct",113.992673992674,90.7734287877312,113.992673992674,56.1465201465202,42.5620408924892,56.1465201465202,2,0.346153846153846
"2czo_param_2kok",1.22857142857143,0.885714285714286,0.953992673992674,0.976996336996337,0.946053946053946,0.972538572538573,67,2,1.14666666666667,0.893939393939394,"1x1 struct",467.537168713639,280.553333726937,467.537168713639,52.2473604826546,27.1568888074924,52.2473604826546,3,0.2
"2czo_param_2m4k",1.5,0.75,0.9,0.95,"NaN","NaN",1,2,1.2,0.522727272727273,"1x1 struct",55.5231143552311,45.3185959346746,55.5231143552311,40.5109489051095,24.815281851432,40.5109489051095,3,0.430769230769231
"2czo_param_5x1x",1.03030303030303,0.984848484848485,0.977272727272727,0.988636363636363,0.972727272727273,0.986363636363636,53,2,0.944444444444444,0.613636363636364,"1x1 struct",522.80701754386,280.322947601087,522.80701754386,66.0046342270771,33.3196066468492,66.0046342270771,2,0.315384615384615
"2d86_param_1d8v",1,1,1,1,1,1,1,1,0.666666666666667,0.934306569343066,"1x1 struct",84.3737730663526,50.0166222601849,84.3737730663526,71.0836277974087,50.0336318165853,71.0836277974087,1,0.192592592592593
"2d86_param_1oca",1,1,1,1,1,1,15,1,0.857142857142857,0.927007299270073,"1x1 struct",411.407249466951,167.842625692484,411.407249466951,83.4636342099029,33.1938503346299,83.4636342099029,1,0.281481481481482
"2d86_param_1pbu",1.03636363636364,0.981818181818182,0.973553719008265,0.986776859504132,0.967676767676768,0.983838383838384,43,2,0.942148760330579,0.91970802919708,"1x1 struct",470.273903545623,272.017001119997,470.273903545623,67.4788550943819,37.9828695366175,67.4788550943819,2,0.148148148148148
"2d86_param_1xxe",1,1,1,1,1,1,15,1,0.857142857142857,0.934306569343066,"1x1 struct",402.155063557539,163.365739062949,402.155063557539,80.957993097062,31.8076794647398,80.957993097062,1,0.22962962962963
"2d86_param_1ygw",1,1,1,1,1,1,6,1,0.8,0.927007299270073,"1x1 struct",234.212271973466,120.154784381267,234.212271973466,78.7479270315091,39.3940771083886,78.7479270315091,1,0.274074074074074
"2d86_param_2kok",1,1,1,1,1,1,6,1,0.8,0.941605839416058,"1x1 struct",333.480791618161,51.7107071108647,333.480791618161,91.3271245634459,17.379168300515,91.3271245634459,1,0.17037037037037
"2d86_param_2m4k",1.16363636363636,0.918181818181818,0.93921028466483,0.969605142332415,0.925252525252525,0.962626262626263,36,2,1.05785123966942,0.912408759124088,"1x1 struct",361.836183618362,216.626583700005,361.836183618362,58.8377587758776,36.832573304539,58.8377587758776,3,0.177777777777778
"2d86_param_5x1x",1,1,1,1,"NaN","NaN",0,1,0.5,0.934306569343066,"1x1 struct",10.1944608131998,0,10.1944608131998,55.0972304065999,63.5021057471007,55.0972304065999,1,0.237037037037037
"2di7_param_1d8v",1,1,1,1,1,1,15,1,0.857142857142857,0.758620689655172,"1x1 struct",402.24382946896,46.7197624603357,402.24382946896,78.4093742208926,13.3532429520113,78.4093742208926,1,0.333333333333333
"2di7_param_1oca",1.18181818181818,0.909090909090909,0.969329660238751,0.984664830119376,"NaN","NaN",35,2,1.07438016528926,0.525862068965517,"1x1 struct",216.945844852822,115.791715469102,216.945844852822,38.7542689868271,18.0276428077989,38.7542689868271,3,0.429824561403509
"2di7_param_1pbu",1.33333333333333,0.833333333333333,0.888888888888889,0.944444444444445,"NaN","NaN",0,2,0.888888888888889,0.206896551724138,"1x1 struct",9.81132075471698,6.07301016582305,9.81132075471698,38.2389937106918,9.55643769218746,38.2389937106918,2,0.464912280701754
"2di7_param_1xxe",1,1,1,1,1,1,15,1,0.857142857142857,0.663793103448276,"1x1 struct",434.868804664723,20.6961579374676,434.868804664723,80.2623906705539,7.32940489515309,80.2623906705539,1,0.333333333333333
"2di7_param_1ygw",1.16363636363636,0.918181818181818,0.985123966942149,0.992561983471074,"NaN","NaN",36,2,1.05785123966942,0.560344827586207,"1x1 struct",218.718833908707,111.82139500546,218.718833908707,39.1100882240123,17.4309456404656,39.1100882240123,2,0.359649122807018
"2di7_param_2kok",1,1,1,1,1,1,3,1,0.75,0.801724137931035,"1x1 struct",296.084828711256,0,296.084828711256,99.021207177814,0.346055520972211,99.021207177814,1,0.298245614035088
"2di7_param_2m4k",1.66666666666667,0.711111111111111,0.85,0.925,"NaN","NaN",2,3,1.38888888888889,0.482758620689655,"1x1 struct",16.0078086871645,6.05212612268924,16.0078086871645,23.9141044411908,11.064655871703,23.9141044411908,4,0.517543859649123
"2di7_param_5x1x",1.04444444444444,0.977777777777778,0.968888888888889,0.984444444444445,0.961111111111111,0.980555555555556,34,2,0.94,0.620689655172414,"1x1 struct",201.447084233261,113.044819003955,201.447084233261,43.7904967602592,20.158081993985,43.7904967602592,2,0.394736842105263
"2dj0_param_1d8v",1,1,1,1,1,1,3,1,0.75,0.961832061068702,"1x1 struct",160.400478182905,88.6844191017288,160.400478182905,76.658696951584,44.394366830228,76.658696951584,1,0.248062015503876
"2dj0_param_1oca",1.17857142857143,0.910714285714286,0.955357142857143,0.977678571428571,0.940476190476191,0.970238095238095,16,2,1.03125,0.862595419847328,"1x1 struct",422.42438563327,169.169542275082,422.42438563327,74.3088374291115,27.0929583203421,74.3088374291115,2,0.209302325581395
"2dj0_param_1pbu",1,1,1,1,1,1,10,1,0.833333333333333,0.732824427480916,"1x1 struct",198.298217179903,104.406447841373,198.298217179903,59.8730415991356,29.1313137825338,59.8730415991356,1,0.372093023255814
"2dj0_param_1xxe",1.02222222222222,0.988888888888889,0.982222222222222,0.991111111111111,0.977777777777778,0.988888888888889,35,2,0.92,0.923664122137405,"1x1 struct",529.654739485248,254.940564555085,529.654739485248,75.1537978656623,35.4957980073954,75.1537978656623,2,0.294573643410853
"2dj0_param_1ygw",1,1,1,1,1,1,15,1,0.857142857142857,0.885496183206107,"1x1 struct",368.651339490404,158.120101423461,368.651339490404,76.1904761904762,29.1349191224812,76.1904761904762,1,0.232558139534884
"2dj0_param_2kok",1,1,1,1,1,1,55,1,0.916666666666667,0.961832061068702,"1x1 struct",797.778441920701,124.304960331025,797.778441920701,84.1004184100418,15.6564038118334,84.1004184100418,1,0.27906976744186
"2dj0_param_2m4k",1,1,1,1,1,1,10,1,0.833333333333333,0.702290076335878,"1x1 struct",385.138539042821,1.89540904242115,385.138539042821,81.3322138259166,3.03601247171283,81.3322138259166,1,0.37984496124031
"2dj0_param_5x1x",1,1,1,1,1,1,45,1,0.909090909090909,0.916030534351145,"1x1 struct",566.670426347846,249.827839869778,566.670426347846,73.1784344687571,29.9932835992908,73.1784344687571,1,0.147286821705426
"2dk6_param_1d8v",1,1,1,1,1,1,28,1,0.888888888888889,0.729166666666667,"1x1 struct",647.846304454234,22.7200875545861,647.846304454234,86.8330885952032,4.64129345582278,86.8330885952032,1,0.276595744680851
"2dk6_param_1oca",1.03571428571429,0.982142857142857,0.973214285714286,0.986607142857143,0.964285714285714,0.982142857142857,20,2,0.90625,0.729166666666667,"1x1 struct",267.955589586524,145.724625330009,267.955589586524,59.1596477794793,28.2811575757789,59.1596477794793,2,0.212765957446809
"2dk6_param_1pbu",1.3,0.85,0.94,0.97,"NaN","NaN",3,2,1.04,0.635416666666667,"1x1 struct",163.017902813299,81.6893067456526,163.017902813299,62.5319693094629,26.7524866316444,62.5319693094629,2,0.265957446808511
"2dk6_param_1xxe",1,1,1,1,1,1,28,1,0.888888888888889,0.697916666666667,"1x1 struct",637.684449489217,35.6221074343756,637.684449489217,85.2188170008828,5.3269248841418,85.2188170008828,1,0.319148936170213
"2dk6_param_1ygw",1.03571428571429,0.982142857142857,0.973214285714286,0.986607142857143,0.964285714285714,0.982142857142857,20,2,0.90625,0.729166666666667,"1x1 struct",267.955589586524,145.724625330009,267.955589586524,59.1596477794793,28.2811575757789,59.1596477794793,2,0.212765957446809
"2dk6_param_2kok",1,1,1,1,1,1,21,1,0.875,0.760416666666667,"1x1 struct",539.68253968254,30.9448408359652,539.68253968254,84.9338624338624,8.29744880312929,84.9338624338624,1,0.265957446808511
"2dk6_param_2m4k",1.3,0.85,0.94,0.97,"NaN","NaN",3,2,1.04,0.625,"1x1 struct",178.992042440318,89.9161501452785,178.992042440318,67.4801061007958,28.4797764176173,67.4801061007958,2,0.308510638297872
"2dk6_param_5x1x",1,1,1,1,1,1,21,1,0.875,0.739583333333333,"1x1 struct",383.979257641921,118.138481578934,383.979257641921,67.535480349345,20.6304181022387,67.535480349345,1,0.340425531914894
"2dmc_param_1d8v",1,1,1,1,1,1,66,1,0.923076923076923,0.752293577981651,"1x1 struct",666.61976235147,88.3874286028242,666.61976235147,71.4040025015635,12.231029064053,71.4040025015635,1,0.168224299065421
"2dmc_param_1oca",1,1,1,1,1,1,21,1,0.875,0.743119266055046,"1x1 struct",371.534296028881,42.8882559474886,371.534296028881,65.586642599278,5.66183080953823,65.586642599278,1,0.271028037383178
"2dmc_param_1pbu",1.16666666666667,0.916666666666667,0.916666666666667,0.958333333333333,0.833333333333333,0.916666666666667,2,2,0.875,0.73394495412844,"1x1 struct",48.7894736842105,37.1952498481326,48.7894736842105,45.1052631578947,21.5796319959859,45.1052631578947,2,0.289719626168224
"2dmc_param_1xxe",1,1,1,1,1,1,78,1,0.928571428571429,0.706422018348624,"1x1 struct",979.125683060109,70.4556182808154,979.125683060109,83.8875878220141,8.67827051328103,83.8875878220141,1,0.271028037383178
"2dmc_param_1ygw",1,1,1,1,1,1,21,1,0.875,0.743119266055046,"1x1 struct",383.519855595668,42.2600588227717,383.519855595668,67.1119133574007,6.95939424894316,67.1119133574007,1,0.214953271028037
"2dmc_param_2kok",1,1,1,1,1,1,45,1,0.909090909090909,0.752293577981651,"1x1 struct",565.292602134707,107.337839119145,565.292602134707,73.3253588516746,18.4608483492656,73.3253588516746,1,0.205607476635514
"2dmc_param_2m4k",1,1,1,1,1,1,10,1,0.833333333333333,0.73394495412844,"1x1 struct",215.649122807018,72.4267031659361,215.649122807018,62.3157894736842,16.713456021672,62.3157894736842,1,0.261682242990654
"2dmc_param_5x1x",1,1,1,1,1,1,21,1,0.875,0.752293577981651,"1x1 struct",532.494918699187,31.6705237662058,532.494918699187,83.9684959349594,7.85836413075369,83.9684959349594,1,0.205607476635514
"2dmh_param_1d8v",1,1,1,1,1,1,36,1,0.9,0.876811594202899,"1x1 struct",701.736204576043,74.1804488254426,701.736204576043,87.2005383580081,11.0077063128684,87.2005383580081,1,0.308823529411765
"2dmh_param_1oca",1,1,1,1,1,1,6,1,0.8,0.91304347826087,"1x1 struct",224.787000439174,124.972336766194,224.787000439174,76.1352657004831,40.7545824547552,76.1352657004831,1,0.25
"2dmh_param_1pbu",1,1,1,1,1,1,3,1,0.75,0.876811594202899,"1x1 struct",230.14854827819,40.4059087343929,230.14854827819,87.711006076975,18.9091184439543,87.711006076975,1,0.397058823529412
"2dmh_param_1xxe",1,1,1,1,1,1,28,1,0.888888888888889,0.876811594202899,"1x1 struct",596.306265889038,94.4280874418655,596.306265889038,84.4623897113803,15.1990615900012,84.4623897113803,1,0.742647058823529
"2dmh_param_1ygw",1,1,1,1,1,1,3,1,0.75,0.91304347826087,"1x1 struct",144.071146245059,95.4325867369346,144.071146245059,72.9468599033817,46.4676765858547,72.9468599033817,1,0.279411764705882
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"2dmh_param_2m4k",1,1,1,1,1,1,10,1,0.833333333333333,0.905797101449275,"1x1 struct",337.335915644502,125.568638914192,337.335915644502,81.4396384764364,30.455778085453,81.4396384764364,1,0.367647058823529
"2dmh_param_5x1x",1,1,1,1,1,1,66,1,0.923076923076923,0.905797101449275,"1x1 struct",780.346303114738,116.568965163762,780.346303114738,78.5351776296149,14.0792499343184,78.5351776296149,1,0.264705882352941
"2dmk_param_1d8v",1,1,1,1,1,1,6,1,0.8,0.882352941176471,"1x1 struct",383.190094683176,0.119677179352903,383.190094683176,96.6642388929352,1.66356540803964,96.6642388929352,1,0.692307692307692
"2dmk_param_1oca",1,1,1,1,1,1,21,1,0.875,0.848739495798319,"1x1 struct",432.262035010941,65.4194473434342,432.262035010941,75.2256564551422,14.3606279335008,75.2256564551422,1,0.307692307692308
"2dmk_param_1pbu",1,1,1,1,1,1,3,1,0.75,0.815126050420168,"1x1 struct",175.259792166267,22.0150425193212,175.259792166267,73.4612310151879,7.51427226478066,73.4612310151879,1,0.239316239316239
"2dmk_param_1xxe",1,1,1,1,1,1,21,1,0.875,0.848739495798319,"1x1 struct",633.721804511278,3.60678412501746,633.721804511278,92.3684210526316,2.30837038869083,92.3684210526316,1,0.290598290598291
"2dmk_param_1ygw",1,1,1,1,1,1,21,1,0.875,0.882352941176471,"1x1 struct",442.692917547569,66.7687759996941,442.692917547569,75.7531712473573,12.9630363913182,75.7531712473573,1,0.282051282051282
"2dmk_param_2kok",1,1,1,1,"NaN","NaN",0,1,0.5,0.890756302521009,"1x1 struct",99.7821350762527,0,99.7821350762527,99.8910675381264,0.154053764964386,99.8910675381264,1,0.615384615384615
"2dmk_param_2m4k",1,1,1,1,1,1,1,1,0.666666666666667,0.823529411764706,"1x1 struct",103.901544907044,13.6787289451613,103.901544907044,70.8824299554857,9.14286854050975,70.8824299554857,1,0.264957264957265
"2dmk_param_5x1x",1,1,1,1,1,1,15,1,0.857142857142857,0.907563025210084,"1x1 struct",384.768683274021,166.256946691095,384.768683274021,78.9730554143365,33.3177909960621,78.9730554143365,1,0.299145299145299
"2dnx_param_1d8v",1,1,1,1,1,1,21,1,0.875,0.781512605042017,"1x1 struct",323.516949152542,182.274309076548,323.516949152542,67.0021186440678,35.4575975322679,67.0021186440678,1,0.333333333333333
"2dnx_param_1oca",1,1,1,1,"NaN","NaN",0,1,0.5,0.243697478991597,"1x1 struct",33.1958762886598,0,33.1958762886598,66.5979381443299,4.08226595324192,66.5979381443299,1,0.504273504273504
"2dnx_param_1pbu",1,1,1,1,1,1,1,1,0.666666666666667,0.134453781512605,"1x1 struct",166.067864271457,6.91437448131289,166.067864271457,90.0199600798403,10.5146245038451,90.0199600798403,1,0.555555555555556
"2dnx_param_1xxe",1,1,1,1,1,1,10,1,0.833333333333333,0.739495798319328,"1x1 struct",287.047268262738,133.406249033953,287.047268262738,73.6034376918355,31.115141969062,73.6034376918355,1,0.35042735042735
"2dnx_param_1ygw",1,1,1,1,"NaN","NaN",0,1,0.5,0.277310924369748,"1x1 struct",49.1749174917492,0,49.1749174917492,74.5874587458746,1.63358002254318,74.5874587458746,1,0.52991452991453
"2dnx_param_2kok",1,1,1,1,1,1,45,1,0.909090909090909,0.873949579831933,"1x1 struct",667.506612835863,93.1170924999083,667.506612835863,78.1080328553529,10.2510445993921,78.1080328553529,1,0.264957264957265
"2dnx_param_2m4k",1,1,1,1,1,1,3,1,0.75,0.201680672268908,"1x1 struct",98.7544483985765,54.6673738137042,98.7544483985765,58.3629893238434,17.8811605713517,58.3629893238434,1,0.547008547008547
"2dnx_param_5x1x",1,1,1,1,1,1,21,1,0.875,0.680672268907563,"1x1 struct",287.303149606299,119.65369923725,287.303149606299,63.6441929133858,25.3267388185301,63.6441929133858,1,0.282051282051282
"1iyg_param_1d8v",1,1,1,1,1,1,15,1,0.857142857142857,0.915384615384615,"1x1 struct",527.628809371282,52.3252885521728,527.628809371282,92.5505628260273,10.8049370153525,92.5505628260273,1,0.25
"1iyg_param_1oca",1.10714285714286,0.946428571428571,0.946428571428572,0.973214285714286,0.928571428571429,0.964285714285714,18,2,0.96875,0.676923076923077,"1x1 struct",108.832335329341,46.0227850162334,108.832335329341,39.3338323353293,17.7882308516307,39.3338323353293,2,0.2578125
"1iyg_param_1pbu",1,1,1,1,1,1,1,1,0.666666666666667,0.269230769230769,"1x1 struct",27.7258566978193,20.3691333288863,27.7258566978193,46.4953271028037,6.47917038498227,46.4953271028037,1,0.546875
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"1iyg_param_1ygw",1.10714285714286,0.946428571428571,0.946428571428572,0.973214285714286,0.928571428571429,0.964285714285714,18,2,0.96875,0.676923076923077,"1x1 struct",130.943113772455,53.854247151715,130.943113772455,42.874251497006,19.2155199461114,42.874251497006,2,0.265625
"1iyg_param_2kok",1,1,1,1,1,1,45,1,0.909090909090909,0.915384615384615,"1x1 struct",716.38239259129,83.6001087576066,716.38239259129,83.0490592579567,13.6945927145107,83.0490592579567,1,0.2578125
"1iyg_param_2m4k",2.10714285714286,0.629166666666667,0.829166666666667,0.914583333333333,"NaN","NaN",4,5,1.84375,0.523076923076923,"1x1 struct",14.8191365227538,11.0641925872445,14.8191365227538,19.4282380396733,7.92901557674741,19.4282380396733,5,0.453125
"1iyg_param_5x1x",1.17777777777778,0.911111111111111,0.982222222222222,0.991111111111111,"NaN","NaN",28,2,1.06,0.9,"1x1 struct",362.58064516129,185.807030282014,362.58064516129,58.8413429888084,29.5443084016081,58.8413429888084,2,0.296875
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"1j57_param_1oca",1,1,1,1,1,1,91,1,0.933333333333333,0.978102189781022,"1x1 struct",639.410224610721,202.655275727384,639.410224610721,66.0631114785724,22.8358887255366,66.0631114785724,1,0.288888888888889
"1j57_param_1pbu",1,1,1,1,1,1,55,1,0.916666666666667,0.978102189781022,"1x1 struct",763.15172817809,163.9440958271,763.15172817809,82.5131810193322,19.0306124174529,82.5131810193322,1,0.318518518518519
"1j57_param_1xxe",1,1,1,1,1,1,231,1,0.956521739130435,0.978102189781022,"1x1 struct",1513.48666615725,230.344486342033,1513.48666615725,79.330633453045,13.0970043489928,79.330633453045,1,0.318518518518519
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"1j57_param_2kok",1,1,1,1,1,1,171,1,0.95,0.978102189781022,"1x1 struct",1210.3918128655,236.281080035625,1210.3918128655,77.2777777777778,15.5826943748711,77.2777777777778,1,0.266666666666667
"1j57_param_2m4k",1,1,1,1,1,1,136,1,0.944444444444444,0.978102189781022,"1x1 struct",975.890125626505,215.750562967931,975.890125626505,73.3971229577557,17.4312800677203,73.3971229577557,1,0.318518518518519
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"1j6q_param_1xxe",1,1,1,1,1,1,10,1,0.833333333333333,0.87962962962963,"1x1 struct",303.019844693702,140.58863062034,303.019844693702,76.9772792637331,35.5153027859387,76.9772792637331,1,0.179245283018868
"1j6q_param_1ygw",1,1,1,1,1,1,1,1,0.666666666666667,0.87962962962963,"1x1 struct",9.9815157116451,2.76853258640308,9.9815157116451,37.6874101458205,53.9693506632883,37.6874101458205,1,0.245283018867925
"1j6q_param_2kok",1,1,1,1,1,1,21,1,0.875,0.87962962962963,"1x1 struct",551.454234388366,91.1115219320111,551.454234388366,86.9439692044483,13.5730890924606,86.9439692044483,1,0.254716981132075
"1j6q_param_2m4k",1.10714285714286,0.946428571428571,0.946428571428572,0.973214285714286,0.928571428571429,0.964285714285714,18,2,0.96875,0.87962962962963,"1x1 struct",183.839897260274,150.463651724513,183.839897260274,53.0500856164384,45.1504053167307,53.0500856164384,2,0.188679245283019
"1j6q_param_5x1x",1.0952380952381,0.952380952380952,0.945578231292517,0.972789115646259,0.923809523809524,0.961904761904762,13,2,0.938775510204082,0.87962962962963,"1x1 struct",187.119638274471,148.208234928275,187.119638274471,57.9738482219235,47.5883902588478,57.9738482219235,2,0.273584905660377
"1jh3_param_1d8v",1.10666666666667,0.946666666666667,0.942064921196271,0.971032460598136,0.936787692706928,0.968393846353464,244,2,1.0624,0.989795918367347,"1x1 struct",481.029766693483,230.580923823151,481.029766693483,41.9983909895414,19.578596351962,41.9983909895414,5,0.239583333333333
"1jh3_param_1oca",1.25641025641026,0.871794871794872,0.911513273051735,0.955756636525867,0.893084693084693,0.946542346542346,46,2,1.15976331360947,0.826530612244898,"1x1 struct",64.6281696143192,25.0087293828169,64.6281696143192,23.3645855529512,9.44542396716002,23.3645855529512,4,0.208333333333333
